pincode,city,district,state,lat,lng
136130,Ajrana Kalan B.O,Kurukshetra,Haryana,29.973217,76.830346
136131,Pipli S.O,Kurukshetra,Haryana,29.973217,76.830346
136132,Ban B.O,Kurukshetra,Haryana,29.987047,77.041004
136134,Mohri S.O,Kurukshetra,Haryana,29.9695,76.8782
136135,Sudpur B.O,Kurukshetra,Haryana,29.973217,76.830346
136136,Thol S.O,Kurukshetra,Haryana,30.166519,76.709604
136156,Bir Kalwa B.O,Kurukshetra,Haryana,30.084325,76.987348
140001,I I T ROPAR,Rupnagar,Punjab,30.692051,76.69841
140101,Bhamnara BO,Rupnagar,Punjab,30.692051,76.69841
140102,Samana Kalan BO,Rupnagar,Punjab,30.692051,76.69841
140103,Chintgarh BO,S.A.S Nagar,Punjab,30.3876944,76.3715277
140108,Ballamgarh BO,Rupnagar,Punjab,30.692051,76.69841
140109,Khizrabad West SO,S.A.S Nagar,Punjab,30.8801944,76.6578889
140110,Kansala BO,S.A.S Nagar,Punjab,30.692051,76.69841
140111,Bhoje Majra BO,Rupnagar,Punjab,30.692051,76.69841
140112,Chamkaur Sahib SO,Rupnagar,Punjab,30.89425,76.4149722
140113,Nuhon Colony Ropar SO,Rupnagar,Punjab,30.0321388,76.5780833
140114,Bharatgarh Canal Colony BO,Rupnagar,Punjab,30.9666111,76.3715277
140115,Massewal BO,Rupnagar,Punjab,30.3876944,76.5883888
140116,Paharpur Samloh BO,Rupnagar,Punjab,30.9666111,76.3715277
140117,Chanauli BO,Rupnagar,Punjab,30.9666111,76.3715277
140118,Agampur BO,Rupnagar,Punjab,30.692051,76.69841
140119,Takhatgarh SO,Rupnagar,Punjab,30.1275361,76.5127
140123,Thaluh BO,Rupnagar,Punjab,30.9666111,76.3715277
140124,Nangal Dam SO,Rupnagar,Punjab,30.3876944,76.3715277
140125,Manakpur BO,Rupnagar,Punjab,30.692051,76.69841
140126,Naya Nangal Sector 2 SO,Rupnagar,Punjab,30.3876944,76.3715277
140127,Bhallan B.O,Rupnagar,Punjab,30.9666111,76.3715277
140128,DUMEWAL SO,Rupnagar,Punjab,30.692051,76.69841
140133,Khamera BO,Rupnagar,Punjab,30.9666111,76.3715277
140201,Mubarakpur SO Patiala,S.A.S Nagar,Punjab,30.692051,76.69841
140301,Tewar BO,S.A.S Nagar,Punjab,30.9666111,76.3715277
140306,Manauli SO,S.A.S Nagar,Punjab,30.6431388,75.7233055
140307,Landran SO,S.A.S Nagar,Punjab,30.6951111,76.6647778
140308,Sohana SO,S.A.S Nagar,Punjab,30.68675,76.6914444
140401,KSM Rajpura SO,Patiala,Punjab,30.4716389,76.0955556
140402,Bhapal BO,Patiala,Punjab,23.79,77.5
140405,Badochikalan BO,Fatehgarh Sahib,Punjab,30.55,76.37
140406,Rajindergarh BO,Fatehgarh Sahib,Punjab,21.25,81.69
140407,Fatehgarh Sahib SO,Fatehgarh Sahib,Punjab,30.6480833,76.39275
140408,Dhangerian BO,Fatehgarh Sahib,Punjab,30.61,76.5
140412,Bassi SO,Fatehgarh Sahib,Punjab,30.648879,76.390767
140413,Gharuan SO,S.A.S Nagar,Punjab,30.7742777,76.5606111
140417,Nogawan BO,Patiala,Punjab,25.37,81.84
140501,Lalru SO,S.A.S Nagar,Punjab,30.4899722,76.8009167
140506,Dappar Ad SO,S.A.S Nagar,Punjab,30.5335556,76.8065556
140507,Derabassi SO,S.A.S Nagar,Punjab,30.4601667,76.8762778
140601,Karala BO,Patiala,Punjab,30.5,76.8
140602,Manakpur SO,Patiala,Punjab,30.0950556,76.1320833
140603,Zirakpur SO,S.A.S Nagar,Punjab,30.6539722,76.8209722
140604,Baltana SO,S.A.S Nagar,Punjab,30.6703333,76.8320556
140701,Narru BO,Patiala,Punjab,29.68,76.99
140702,Lachru Kalan BO,Patiala,Punjab,30.15,76.63
140802,Sanghol SO,Fatehgarh Sahib,Punjab,30.648879,76.390767
140901,Jayanti Devi BO,S.A.S Nagar,Punjab,30.692051,76.69841
141001,Sarabha Nagar SO,Ludhiana,Punjab,30.894,75.8178888
141002,Model Town Ludhiana SO,Ludhiana,Punjab,30.8414722,75.6719722
141003,Shimlapuri SO,Ludhiana,Punjab,30.8656777,75.86405
141004,PAU SO,Ludhiana,Punjab,30.9023889,75.8146944
141006,Gne College SO,Ludhiana,Punjab,30.8589167,75.8616389
141007,Basti Jodhewal SO,Ludhiana,Punjab,30.9314638,75.8716944
141008,BHATTIAN SO,Ludhiana,Punjab,30.5725,75.4938
141010,Focal Point SO,Ludhiana,Punjab,30.8837222,75.9091111
141011,"Nodal Delivery Centre, Ludhiana",Ludhiana,Punjab,,
141012,Rajguru Nagar SO,Ludhiana,Punjab,30.8803889,75.7908333
141013,Basant Avenue SO,Ludhiana,Punjab,30.8593611,75.8317778
141014,Dhandari Kalan SO,Ludhiana,Punjab,30.8682222,75.9192222
141015,Mundian Kalan SO,Ludhiana,Punjab,30.895225,75.9295
141016,Lohora SO,Ludhiana,Punjab,30.848,75.8905
141017,Jugiana SO,Ludhiana,Punjab,30.846,75.9481111
141101,Jangpura BO,Ludhiana,Punjab,28.582103,77.248525
141102,Hassanpur BO,Ludhiana,Punjab,27.965739,77.498875
141103,Khandur BO,Ludhiana,Punjab,30.798904,75.721158
141104,Akalgarh BO,Ludhiana,Punjab,30.758898,75.652812
141105,Tossey BO,Ludhiana,Punjab,30.735593,75.672026
141106,Halwara Aerodrome SO,Ludhiana,Punjab,30.7642861,75.6514138
141107,Heeran Hans BO,Ludhiana,Punjab,23.033276,72.635718
141108,Nangal Kalan BO,Ludhiana,Punjab,29.921601,75.39224
141109,Tajpura BO,Ludhiana,Punjab,21.658136,87.626042
141110,Bhatta Dhahan BO,Ludhiana,Punjab,26.897615,75.830189
141112,Heeran BO,Ludhiana,Punjab,4.321015,45.299386
141113,Uppal BO,Ludhiana,Punjab,17.398377,78.558265
141114,Madpur BO,Ludhiana,Punjab,22.380971,87.440141
141115,Takhran BO,Ludhiana,Punjab,30.884555,76.13417
141116,Jassowal BO,Ludhiana,Punjab,30.793602,75.598985
141117,Karamsar BO,Ludhiana,Punjab,28.625922,77.123608
141118,Khatorachuharam BO,Ludhiana,Punjab,22.973122,86.854657
141119,Babarpur BO,Ludhiana,Punjab,28.687609,77.282161
141120,Nandpur BO,Ludhiana,Punjab,30.700901,76.50402
141121,Pawat BO,Ludhiana,Punjab,26.154589,84.463862
141122,Natt BO,Ludhiana,Punjab,30.045939,75.101264
141123,Ramgarh SO Ludhiana,Ludhiana,Punjab,30.8414722,75.6719722
141125,Kotala BO,Ludhiana,Punjab,13.592359,79.281759
141126,Sri Bhaini Sahib SO,Ludhiana,Punjab,30.8709472,76.0686666
141127,Borra BO,Ludhiana,Punjab,18.274682,83.039158
141201,Kila Raipur SO,Ludhiana,Punjab,30.7623611,75.8213055
141202,Phalewal BO,Ludhiana,Punjab,30.722743,75.744417
141203,Lohgarh BO,Ludhiana,Punjab,30.447643,77.421428
141204,Chhapar BO,Ludhiana,Punjab,27.818593,74.437907
141205,Bahrampur BO,Ludhiana,Punjab,26.74159,83.280703
141206,Khanpur BO,Ludhiana,Punjab,28.633183,70.657369
141401,Amloh RoadKhanna SO,Ludhiana,Punjab,30.6526111,76.2796111
141411,Bhari SO,Fatehgarh Sahib,Punjab,30.648879,76.390767
141412,Mohanpur BO,Ludhiana,Punjab,21.839817,87.423231
141413,Sihaura BO,Ludhiana,Punjab,30.655883,76.005824
141414,Jallajan BO,Ludhiana,Punjab,30.632943,76.073275
141415,Bharthala Randhawa BO,Ludhiana,Punjab,30.569922,76.078307
141416,Ghudani Khurd BO,Ludhiana,Punjab,30.716097,76.032046
141417,Goh BO,Ludhiana,Punjab,24.977614,84.655759
141418,Mehdoodan BO,Ludhiana,Punjab,30.811177,76.080526
141419,Ghaloti BO,Ludhiana,Punjab,30.716852,75.970998
141421,Bilaspur BO,Ludhiana,Punjab,22.079625,82.139141
141422,Hissowal BO,Ludhiana,Punjab,30.803952,75.665902
141801,Chari BO,Fatehgarh Sahib,Punjab,30.78,76.3
142001,Moga HO,Moga,Punjab,30.81337,75.175565
142002,Budh Singh Wala BO,Moga,Punjab,30.70515,75.03696
142003,Moga Kty SO,Moga,Punjab,30.81337,75.175565
142011,Bughipura BO,Moga,Punjab,30.73125,75.429
142021,Pamali BO,Ludhiana,Punjab,30.824324,75.747324
142022,Dad BO,Ludhiana,Punjab,20.396227,76.00002
142023,Pabbian BO,Ludhiana,Punjab,30.789654,75.564059
142024,Malak BO,Ludhiana,Punjab,12.393,130.904
142025,Majri BO,Ludhiana,Punjab,21.206253,75.287279
142026,Jagraon City SO,Ludhiana,Punjab,30.7854777,75.4727611
142027,Ayali Kalan SO,Ludhiana,Punjab,30.8924277,75.7600194
142028,Threeke SO,Ludhiana,Punjab,30.7936111,75.4743333
142029,Dhaipai BO,Ludhiana,Punjab,30.779544,75.724065
142030,Sujapur BO,Ludhiana,Punjab,25.069081,88.137679
142031,Hathur SO,Ludhiana,Punjab,30.6020555,75.4294444
142032,Chak Bahi Ke BO,Ludhiana,Punjab,30.583021,75.50292
142033,Sodhiwal BO,Ludhiana,Punjab,19.23286,72.851394
142034,Manuke SO,Ludhiana,Punjab,30.6756944,75.4573138
142035,Rasulpur BO,Ludhiana,Punjab,23.18401,88.030195
142036,Nanaksar BO,Ludhiana,Punjab,30.801516,75.421362
142037,Raoke Kalan BO,Moga,Punjab,30.68715,75.3063
142038,Channuwala BO,Moga,Punjab,30.0992387,74.6122159
142039,Machhike BO,Moga,Punjab,30.59428,75.36167
142040,Mallianwala BO,Moga,Punjab,30.7435745,75.2030129
142041,Talwandi Mallian BO,Moga,Punjab,30.90989,74.1386607
142042,Sherpur Tiaba BO,Moga,Punjab,30.8164693,75.1717003
142043,Shah Abu Bakkar BO,Moga,Punjab,30.59428,75.36167
142044,Makhu SO,Firozepur,Punjab,30.927546,74.610497
142045,Raunta BO,Moga,Punjab,30.5601446,75.1924695
142046,Dina BO,Moga,Punjab,30.5186108,75.2347756
142047,Shahwala BO,Firozepur,Punjab,30.94655,74.9391
142048,Chotian Kalan BO,Moga,Punjab,30.2905822,74.729304
142049,Sekha Kalan BO,Moga,Punjab,30.3583021,75.6469824
142050,Tumber Bhan BO,Firozepur,Punjab,30.85535,74.94099
142052,Dhindsa BO,Firozepur,Punjab,30.7456,75.30656
142053,Matwani BO,Moga,Punjab,30.79727,75.32054
142054,Kapure BO,Moga,Punjab,30.8127248,75.1664797
142055,Saidoke BO,Moga,Punjab,30.526565,75.291646
142056,Phulewala BO,Moga,Punjab,30.6441411,75.1530698
142057,Tharaj BO,Moga,Punjab,30.5429558,75.107006
142058,Chak Kannian Kalan BO,Moga,Punjab,30.79727,75.32054
142060,Kabbar Wacha BO,Firozepur,Punjab,30.78484,74.8603
143001,Nawan Kot SO,Amritsar,Punjab,31.61,74.87
143002,Khalsa College SO,Amritsar,Punjab,31.63,74.84
143003,NODAL DELIVERY OFFICE,Amritsar,Punjab,31.63,74.88
143004,"Nodal Delivery Centre, Amritsar",Amritsar,Punjab,31.6386,74.8826
143005,Guru Nanak Dev University SO,Amritsar,Punjab,31.63,74.83
143006,Basti Ram Dhab SO,Amritsar,Punjab,31.61,74.87
143008,Gumtala BO,Amritsar,Punjab,31.67,74.85
143009,Thathgarh BO,Amritsar,Punjab,31.55,74.8
143022,Rataul BO,Amritsar,Punjab,31.51,74.92
143101,Bagga BO,Amritsar,Punjab,31.6339843,74.8722592
143102,Guru Ka Bagh BO,Amritsar,Punjab,31.77,74.83
143103,Kamalpur BO,Amritsar,Punjab,31.36,74.8
143105,Dhand BO,Amritsar,Punjab,31.54,74.76
143107,Bhuse BO,Tarn Taran,Punjab,31.54,74.68
143108,Bhaini Rajputan BO,Amritsar,Punjab,31.52,74.62
143109,Khiala Kalan BO,Amritsar,Punjab,31.67,74.71
143111,Bhorchi Rajputana BO,Amritsar,Punjab,31.4851588,75.13
143112,Chakkare Khan BO,Amritsar,Punjab,31.48,75.13
143113,Nawanpind BO,Amritsar,Punjab,31.54,74.99
143114,Rajdhan BO,Amritsar,Punjab,31.62,75.23
143115,Takhutuchak BO,Amritsar,Punjab,31.16,75.61
143116,Jabowal BO,Amritsar,Punjab,31.59,75.13
143117,Viring BO,Tarn Taran,Punjab,31.44,75.07
143118,Pindian BO,Tarn Taran,Punjab,31.39,75.13
143119,Bagga BO,Amritsar,Punjab,31.63,74.87
143149,Tmmowal BO,Amritsar,Punjab,31.53,75.1
143201,Gagrewal BO,Amritsar,Punjab,31.47,75.22
143202,Lakhuwal BO,Amritsar,Punjab,31.56,75.29
143203,Khanpur BO,Amritsar,Punjab,31.5320582,75.36
143204,DBJSingh SO,Amritsar,Punjab,31.54,75.32
143205,Butter Sivya BO,Amritsar,Punjab,31.58,75.3
143301,Maluwal BO,Tarn Taran,Punjab,31.43,74.77
143302,Sohal BO,Tarn Taran,Punjab,31.37,74.72
143303,Pahuwind BO,Tarn Taran,Punjab,31.34,74.7
143304,Bhai Ladhu BO,Tarn Taran,Punjab,31.26,74.68
143305,Rajoke BO,Tarn Taran,Punjab,31.28,74.55
143401,Tarn Taran HO,Tarn Taran,Punjab,31.457758,74.918607
143402,Manochahal BO,Tarn Taran,Punjab,31.39,74.85
143406,Bath BO,Tarn Taran,Punjab,31.34,74.79
143407,Johal Dhai Wala BO,Tarn Taran,Punjab,31.13,75.84
143408,Chamba Kalan BO,Tarn Taran,Punjab,31.26,75.0
143409,Thathian Mahantan BO,Tarn Taran,Punjab,31.31,74.95
143410,Marhana BO,Tarn Taran,Punjab,31.2,74.96
143411,Rusulpur BO,Tarn Taran,Punjab,31.37,74.95
143412,Harike SO,Tarn Taran,Punjab,31.17,74.94
143413,Jhita Kalan BO,Amritsar,Punjab,31.44,74.84
143414,Cheema Kalan BO,Tarn Taran,Punjab,31.48,74.67
143415,Sarhali Mandan BO,Tarn Taran,Punjab,31.27,74.94
143416,Bhangala BO,Tarn Taran,Punjab,31.15,74.71
143419,Rattoke Gurudwara BO,Tarn Taran,Punjab,31.1389065,74.62
143422,Jhandher M Purkhan BO,Tarn Taran,Punjab,31.34,75.12
143501,Khankot Garden Colony BO,Amritsar,Punjab,31.6,74.94
143502,Talwandi Dasaunda Singh BO,Amritsar,Punjab,31.68,75.04
143504,Ram Diwali Hinduan BO,Amritsar,Punjab,31.7,75.05
143505,Nehru Gate Batala SO,Gurdaspur,Punjab,31.8075,75.19558
143506,Ranger Nangal BO,Gurdaspur,Punjab,31.71,75.24
143507,Dadiala Natt BO,Gurdaspur,Punjab,31.6612295,75.6477087
143511,Bhuller BO,Gurdaspur,Punjab,31.86,75.22
143512,Kalanaur SO Gurdaspur,Gurdaspur,Punjab,31.01,75.15
143513,Villa Teja BO,Gurdaspur,Punjab,31.85,75.45
143514,Bolewal BO,Gurdaspur,Punjab,31.64,75.32
143515,Ballarwal BO,Gurdaspur,Punjab,31.65,75.41
143516,Khojala BO,Gurdaspur,Punjab,31.75,75.38
143517,Ghorewah BO,Gurdaspur,Punjab,31.83,75.47
143518,Dehriwal BO,Gurdaspur,Punjab,31.18,75.35
143519,Zaffarwal BO,Gurdaspur,Punjab,31.92,75.33
143520,Gurdas Nangal BO,Gurdaspur,Punjab,32.0,75.34
143521,Gurdaspur Kutchery SO,Gurdaspur,Punjab,32.043274,75.39888
143525,Marara SO,Gurdaspur,Punjab,32.043274,75.39888
143526,Galhri BO,Gurdaspur,Punjab,32.033858,75.407121
143527,Bharath BO,Gurdaspur,Punjab,31.74,75.43
143528,Kala Bala e BO,Gurdaspur,Punjab,31.19,75.45
143529,Bhumbli BO,Gurdaspur,Punjab,31.94,75.38
143530,Kotli Sainian BO,Gurdaspur,Punjab,31.96,75.45
143531,Pandori Bainsan BO,Gurdaspur,Punjab,31.82,75.43
143532,Bharath BO,Gurdaspur,Punjab,31.16,75.41
143533,Bianpure BO,Gurdaspur,Punjab,32.09,75.57
143534,Taragarh Gurdaspur SO,Pathankot,Punjab,32.043274,75.39888
143601,Bal Khurd BO,Amritsar,Punjab,31.72,74.9
143602,Sarchur BO,Gurdaspur,Punjab,31.82,75.05
143603,Jatta BO,Amritsar,Punjab,31.6339843,74.8722592
143604,Bhagthana Tulian BO,Gurdaspur,Punjab,31.59935,75.19825
143605,Shikar BO,Gurdaspur,Punjab,31.91,75.18
143606,Chak Sikandar BO,Amritsar,Punjab,31.44,74.65
144001,N R Colony SO,Jalandhar,Punjab,31.326723,75.586847
144002,Civil Secretariate SO,Jalandhar,Punjab,31.326723,75.586847
144003,Tower Town Colony SO,Jalandhar,Punjab,31.326723,75.586847
144004,Lidhran BO,Jalandhar,Punjab,31.3203,75.5908
144005,Rama Mandi SO,Jalandhar,Punjab,31.300299,75.630428
144006,PAP Lines Jalandhar Cantt SO,Jalandhar,Punjab,31.300299,75.630428
144007,Ladhewali SO,Jalandhar,Punjab,31.300299,75.630428
144008,Charanjitpura SO,Jalandhar,Punjab,31.326723,75.586847
144009,Chogitti SO,Jalandhar,Punjab,31.326723,75.586847
144010,Dhanowali SO,Jalandhar,Punjab,31.300299,75.630428
144011,REC Jalandhar SO,Jalandhar,Punjab,31.326723,75.586847
144012,"Nodal Delivery Centre, Jalandhar",Jalandhar,Punjab,31.1923,75.3453
144020,Udhopur BO,Jalandhar,Punjab,31.2415,75.6266
144021,Mand BO,Jalandhar,Punjab,31.2136,75.5924
144022,Urban Estate SO Jalandhar,Jalandhar,Punjab,31.300299,75.630428
144023,Dakoha SO,Jalandhar,Punjab,31.300299,75.630428
144024,Sansarpur BO,Jalandhar,Punjab,31.261,75.663
144025,Jandu Singha SO,Jalandhar,Punjab,31.326723,75.586847
144026,Lambra SO,Jalandhar,Punjab,31.326723,75.586847
144027,Suranussi SO,Jalandhar,Punjab,31.326723,75.586847
144028,Chitti SO,Jalandhar,Punjab,31.326723,75.586847
144029,Chhokran BO,Jalandhar,Punjab,31.0855,75.9167
144030,Padhiana SO,Jalandhar,Punjab,31.326723,75.586847
144031,RURKA KALAN SO,Jalandhar,Punjab,31.52747,75.8066
144032,Daduwal BO,Jalandhar,Punjab,31.2069036,75.6723245
144033,Chak Vendal BO,Jalandhar,Punjab,31.238182,76.488107
144034,Bundala SO Jalandhar,Jalandhar,Punjab,31.1398555,75.6734081
144035,Partappura SO,Jalandhar,Punjab,31.21781,75.76939
144036,Mowai BO,Jalandhar,Punjab,31.217805,75.769395
144037,Nagra BO,Jalandhar,Punjab,31.0847815,75.6909651
144039,Talwan BO,Jalandhar,Punjab,31.0076,75.6124
144040,Gandhran BO,Jalandhar,Punjab,31.1175115,75.4239491
144041,Parjian Kalan BO,Jalandhar,Punjab,31.022438,75.3958533
144042,Sharakpur BO,Jalandhar,Punjab,31.52747,75.8066
144043,Tahli BO,Jalandhar,Punjab,31.217805,75.769395
144044,Maheem BO,Jalandhar,Punjab,31.52747,75.8066
144101,Patara SO Jalandhar,Jalandhar,Punjab,31.326723,75.586847
144102,Adampur Doaba SO,Jalandhar,Punjab,31.326723,75.586847
144103,Adampur AD SO,Jalandhar,Punjab,31.326723,75.586847
144104,Daroli Kalan SO,Jalandhar,Punjab,31.326723,75.586847
144105,Phambian BO,Hoshiarpur,Punjab,30.25,74.87
144106,Adda Kathar SO,Jalandhar,Punjab,31.326723,75.586847
144201,Behram Sarista BO,Jalandhar,Punjab,31.326,75.5761
144202,Alampur BO,Hoshiarpur,Punjab,31.12,74.63
144204,Bassi Jalal Khan BO,Hoshiarpur,Punjab,30.56,74.12
144205,Dasuya HO,Hoshiarpur,Punjab,31.81726,75.657304
144206,Bahera BO,Hoshiarpur,Punjab,30.96,75.23
144207,Jandaur BO,Hoshiarpur,Punjab,31.12,75.42
144208,Baghpur BO,Hoshiarpur,Punjab,30.12,74.85
144209,Chowki Patiari BO,Hoshiarpur,Punjab,30.23,74.12
144210,Chautala BO,Hoshiarpur,Punjab,29.55,75.02
144211,Mansoorpur BO,Hoshiarpur,Punjab,31.5143178,75.911483
144212,Rajpur Gahot BO,Hoshiarpur,Punjab,31.24,75.84
144213,Sansarpur BO,Hoshiarpur,Punjab,31.77,75.85
144214,Abdulapur BO,Hoshiarpur,Punjab,30.24,75.89
144216,Rajwal BO,Hoshiarpur,Punjab,31.15,75.15
144221,Saggran BO,Hoshiarpur,Punjab,31.02,75.45
144222,Handwal BO,Hoshiarpur,Punjab,31.25,75.45
144223,Rampur Haler BO,Hoshiarpur,Punjab,30.13,74.27
144224,Bhater BO,Hoshiarpur,Punjab,23.41,87.91
144301,Alawalpur SO Jalandhar,Jalandhar,Punjab,31.326723,75.586847
144302,Kishanpur BO,Jalandhar,Punjab,30.9987,75.1652
144303,Kala Bakra SO,Jalandhar,Punjab,31.326723,75.586847
144305,Jhingar Kalan BO,Hoshiarpur,Punjab,30.84,74.45
144306,Mehtabpur BO,Hoshiarpur,Punjab,31.59,75.88
144311,Rorkee BO,Jalandhar,Punjab,31.32055,75.2584
144401,Banga Road Phagwara SO,Kapurthala,Punjab,31.2486,75.80989
144402,Sangatpur BO,Kapurthala,Punjab,31.0514,75.7
144403,Bohani BO,Kapurthala,Punjab,31.217806,75.769394
144404,Todarpur BO,Hoshiarpur,Punjab,31.02,75.46
144405,Mayopatti BO,Kapurthala,Punjab,31.217809,75.769391
144406,Dihana BO,Hoshiarpur,Punjab,30.45,75.42
144407,DOMELI SO,Kapurthala,Punjab,31.217806,75.769394
144408,PANCHHAT SO,Kapurthala,Punjab,31.3488818,75.8688551
144409,Gohawar BO,Jalandhar,Punjab,30.8686,75.7209
144410,Ganna Pind BO,Jalandhar,Punjab,31.02039,75.754592
144411,Raipur BO,Jalandhar,Punjab,31.217806,75.769394
144415,Lassara SO,Shahid Bhagat Singh Nagar,Punjab,31.300299,75.630428
144416,Mandi BO,Jalandhar,Punjab,31.0828,75.874
144417,Phambra BO,Shahid Bhagat Singh Nagar,Punjab,31.0684,76.0024
144418,Mansurpur BO,Jalandhar,Punjab,31.0914,75.8016
144419,Landhran BO,Jalandhar,Punjab,31.0531,75.8628
144421,Ghataron BO,Shahid Bhagat Singh Nagar,Punjab,31.1005,76.0377
144422,Bhakhlaur BO,Shahid Bhagat Singh Nagar,Punjab,31.0527,75.9633
144501,Jasso Mazara BO,Shahid Bhagat Singh Nagar,Punjab,31.1942,75.8491
144502,Sarhal Mandi BO,Jalandhar,Punjab,31.1537,75.8856
144503,Katarian BO,Shahid Bhagat Singh Nagar,Punjab,31.2222,75.8846
144504,Bhan Mazara BO,Shahid Bhagat Singh Nagar,Punjab,31.1739,75.8813
144505,Chak Kalan BO,Shahid Bhagat Singh Nagar,Punjab,31.1297,75.8731
144506,Bhaura BO,Shahid Bhagat Singh Nagar,Punjab,31.1869,75.9922
144507,Talwandi Fattu BO,Shahid Bhagat Singh Nagar,Punjab,31.1186,75.9558
144508,Bains BO,Shahid Bhagat Singh Nagar,Punjab,31.300299,75.630428
144509,Khanpur BO,Shahid Bhagat Singh Nagar,Punjab,31.1544,75.9623
144510,Paddi Matwali BO,Shahid Bhagat Singh Nagar,Punjab,31.2144,76.0232
144511,Herian BO,Shahid Bhagat Singh Nagar,Punjab,30.8675,76.2594
144512,Bhin BO,Shahid Bhagat Singh Nagar,Punjab,31.1634,76.435
144513,Kamam BO,Shahid Bhagat Singh Nagar,Punjab,31.1343,76.046
144514,Allachaur BO,Shahid Bhagat Singh Nagar,Punjab,31.0567,76.1557
144515,Muzaffarpur BO,Shahid Bhagat Singh Nagar,Punjab,31.0452,76.2265
144516,Bhagaura BO,Shahid Bhagat Singh Nagar,Punjab,31.104,76.1682
144517,Hiala BO,Shahid Bhagat Singh Nagar,Punjab,31.0436,76.1123
144518,Khoja BO,Shahid Bhagat Singh Nagar,Punjab,31.0182,76.0427
144519,Mananhana BO,Hoshiarpur,Punjab,31.04,75.41
144520,Thowana BO,Hoshiarpur,Punjab,30.04,74.56
144521,Ghamaur BO,Shahid Bhagat Singh Nagar,Punjab,31.02,75.45
144522,Majara Jattan BO,Shahid Bhagat Singh Nagar,Punjab,31.04,75.96
144523,Kotmaira BO,Hoshiarpur,Punjab,31.05,75.11
144524,Pojewal BO,Shahid Bhagat Singh Nagar,Punjab,30.45,75.89
144525,Mallewal BO,Shahid Bhagat Singh Nagar,Punjab,30.56,74.89
144526,Rurki Muglan BO,Shahid Bhagat Singh Nagar,Punjab,30.52,74.87
144527,Garhi Matton BO,Hoshiarpur,Punjab,30.84,74.51
144528,Badesron BO,Hoshiarpur,Punjab,30.24,75.58
144529,Dadyal BO,Hoshiarpur,Punjab,30.46,75.89
144530,Lalwan BO,Hoshiarpur,Punjab,31.08,75.84
144531,Kitna BO,Hoshiarpur,Punjab,30.24,74.58
144532,Simbli BO,Hoshiarpur,Punjab,30.94,75.08
144533,Asron S.O,Shahid Bhagat Singh Nagar,Punjab,31.516,75.904
144601,Kapurthala HO,Kapurthala,Punjab,31.3721893,75.3777881
144602,RAIL COACH FACTORY KAPURTHALA SO,Kapurthala,Punjab,31.34831,75.41814
144603,Aujla Jogi BO,Kapurthala,Punjab,31.0524277,75.6775263
144606,Talwandi Chaudharian SO,Kapurthala,Punjab,31.33855,75.1392
144620,Khaira Dona BO,Kapurthala,Punjab,31.0968,75.9381
144621,Jaid BO,Kapurthala,Punjab,31.5423277,75.5058281
144622,Ramgarh BO,Kapurthala,Punjab,31.2899717,75.7673025
144623,Kala Sanghian SO,Kapurthala,Punjab,31.26957,75.40631
144624,Raipur Arryan BO,Kapurthala,Punjab,31.52735,75.40625
144625,Sidhwan Dona SO,Kapurthala,Punjab,31.0919218,75.5189232
144626,Kabirpur BO,Kapurthala,Punjab,31.19524,75.1263
144628,Burewal BO,Kapurthala,Punjab,31.3257189,75.3407417
144629,Yusufpur Darewal BO,Jalandhar,Punjab,31.0444409,75.7127738
144630,Talwandi Bhairon BO,Jalandhar,Punjab,31.11101,75.7386
144631,Nangal Lubana SO,Kapurthala,Punjab,31.3810505,76.3810792
144632,Khothra Kalan BO,Shahid Bhagat Singh Nagar,Punjab,31.18494,75.72812
144633,Dhanipind BO,Jalandhar,Punjab,31.1778861,75.6576652
144701,Malupur BO,Jalandhar,Punjab,31.125807,75.473293
144702,Poonian BO,Jalandhar,Punjab,31.06579,75.24819
144703,Sadiqpur BO,Jalandhar,Punjab,31.125808,75.473292
144801,Rahimpur BO,Jalandhar,Punjab,31.37493,75.384206
144802,LAKHAN KALAN BO,Kapurthala,Punjab,31.38345,75.32705
144803,Dialpur SO,Jalandhar,Punjab,31.05042,75.91407
144804,Dhaliwal Bet BO,Kapurthala,Punjab,31.1684383,75.5938799
144805,Kahlwan BO,Jalandhar,Punjab,31.3260222,75.5761759
144806,Khusropur BO,Jalandhar,Punjab,31.2676983,75.6353474
144819,IBRAHIMWAL,Kapurthala,Punjab,31.52747,75.8066
145001,Mission Road Pathankot SO,Pathankot,Punjab,32.043274,75.39888
145022,Lehroon BO,Pathankot,Punjab,32.2643445,75.6421051
145023,Sujanpur SO Gurdaspur,Pathankot,Punjab,32.043274,75.39888
145024,Madhopur SO Gurdaspur,Pathankot,Punjab,32.043274,75.39888
